CropID,SciName,Info
11291,Raphanus sativus var. radicula,"BRIEF DESCRIPTION  A very variable, erect, more or less densely hairy herb. Root globose, ellipsoid or cylindrical, 0.5-4 x 0.5-4 cm, red, white, red and white or violet with white flesh. The edible part consists of the thickened hypocotyl. When the plant becomes reproductive it may reach 20-100 cm in height. USES  The thickened, fleshy, pungent root is used as appetizer and for adding colour to dishes and is eaten as a salad vegetable and also the nutritious leaves may be used in salads. The leaves are used as a commercial source of leaf protein. The seeds are a source of nondrying oils used in soap-making and for edible purposes. The expressed oilseed cake is used as fertilizer. GROWING PERIOD  Annual or biennial, ready for harvest 22-50 days from sowing. Annual types matures seed from about 90 days after sowing but biennial types require two seasons to produce seeds. (Monegat; Autumn sown in Brazil annual types flowers in 65-75 days, and mature seed after 90-135 days). COMMON NAMES  Small radish, Western radish, Petit radis, Rades, Lobak berem, Lobak, Radish, Radis, Labanos, Rabanos, Alibanos, Monla, Chhaay thaaw, Kaad khaaw, Phakkat-hua, Phakkhithut, Rabano, Radieschen, Rettich, Radijs, Daikon, Mulla, Mullangi, Mullong, Labanos, Lu fu, Hatsuka-diakon, Mourai, Repitschki, Radise, Radies, Ravanello, Rabanete, Redis, Radisa. FURTHER INF  Scientific synonym: R. sativus L. var. sativus or var. radicula. Small radish is most important in temperate climates. In the tropics, it flower and produce seeds at elevations of 500 m or more in the tropics and under long day conditions. The radish prefer moderate air humidity. Crops grown in infertile soils or at high temperatures may be very pungent. Yields of 7-10 t/ha or 0.7-1 kg/m˝ are often obtained."
9168,Raphanus caudatus,"BRIEF DESCRIPTION  An erect, more or less densely hairy herb with long slender pods, up to 30 cm in length. USES  The immature seed pods are used as a vegetable and can be consumed raw, cooked or pickled. GROWING PERIOD  "
9143,Quercus suber,SOURCES
9140,Quercus semecarpifolia,SOURCES (Q. semecarpifolia Smith)
9123,Quercus lineata,"BRIEF DESCRIPTION  A tall evergreen tree with thick brown rough bark reaching up to 30 m or more in height and up to 75 cm in diameter. The crown is often wide and the leaves ovate-elliptic, 5-16 x 2-6 cm and dark green. USES  The wood is used for local constructions in unprotected conditions, but not in contact with wet soils. More important is perhaps the role the tree plays in soil protection of often steep slopes in ever-wet mountainous regions. GROWING PERIOD  Perennial. COMMON NAMES  Pasang batu, Phalat, Oak, Chene, Pasang emprit, Kipasang, Balak, Balak gunung. FURTHER INF  Scientific synonym: Q. herdersoniana. Pasang batu occurs in mountain forests from eastern Himalaya to Papua New Guinea at elevations between 1000-3000 m."
9122,Quercus lanuginosa,SOURCES
9175,Raphia hookeri,"BRIEF DESCRIPTION  An evergreen tree (palm) reaching up to 10 m in height, usually single stemmed, but occasionally with 1-4 suckers and with very large leaves. USES  Fibers are obtained from the leafbases and is used for roller brushes employed in sweeping streets, for making mats, bags, hammocks, ropes, etc. The trunk can be used in house-building, both for framework and roof-poles and for furniture frames, the outer splints are used for heavy mat screens, hut pertitions and ceilings. Palm wine is obtained by piercing the base of the terminal bud, eventually killing the palm. GROWING PERIOD  Perennial. COMMON NAMES  Wine palm, Nduvui, Nduvu, Raphia, Giant raffia, Ivory Coast raffia, Mimbo wine. FURTHER INF  Scientific synonym: R. gigantea. Wine palm occurs widespread in West Africa and is common in coastal swamps in Sierra Leone. It grows in up to 1 m deep water. (pH estimated by the compiler)."
9121,Quercus lamellosa,"BRIEF DESCRIPTION  A tall evergreen tree reaching 30-40 m in height and a girth of 5-7 m, while girths up to 13 m have been recorded. In the open it forms a large, spreading crown and often has a short, crooked trunk, while in a close crop it produces a tall, clean, straight bole. Leaves up to 45 cm long, elliptical-lanceolate. In its natural habitat the stem and branches are almost invariably covered with a thick layer of moss. USES  The wood is hard, and durable under cover, used for buildings and as a fuel. GROWING PERIOD  Perennial. COMMON NAMES  Buk oak, Buk, Bujrat, Shalshi. FURTHER INF  Buk oak occurs in eastern Himalaya from Nepal and eastwards at elevations between 1000-3000 m. It grows on any aspect, as well as on ridges, but thrives on northerly slopes. It is shade-bearing in youth, while older trees develop best with full overhead light, but it requires much side shade to prevent the formation of side branches and promote a straight clean bole. It is very susceptible to damage by fire. (pH estimated by the compiler)."
9138,Quercus robur,"DESCRIPTION: It is a large deciduous tree with a rounded, broad crown, branching is upright and spreading, reaching 30 - 40 m in height. USE: Its strong, durable wood is used to make casks for storing wines and spirits during aging. GROWING PERIOD: Long lived perennial, some trees have been known to live over 1000 years. COMMON NAMES: Common Oak, Pedunculate Oak, English Oak. Irish Dair. FURTHER INF: It is native of Europe and western Asia, usually found in mixed woodlands, it prefers well-drained, fertile soils, including heavy soils, tolerant of city conditions. Mature trees tolerate flooding even by sea-water. It needs at least 600 mm of annual precipitation (200 mm of these in summer)."
9146,Quercus virginiana,BRIEF DESCRIPTION
9114,Quercus ilex,SOURCES
16277,Quercus dumosa,(26.07.02) E16277
9098,Quercus bicolor,"DESCRIPTION: It is a broad leaf deciduous tree reaching 15-20 m in height and 0.6-1 m in dbh. It may live up to 300-350 years. It has an open, irregularly shaped crown. The bark is flaky and grey. Leaves resemble those of chestnut (Castanea spp.) they are shallowly lobed with serrate margins. The fruit is an acorn 2-3 cm long.  A mossy-like fringed cup covers from"
9097,Quercus alba,"DESCRIPTION: It is a spreading or upright, broad leaf, deciduous tree reaching 18-24 m or up to 30 on favourable sites and about 1.5 m in dbh. The bark is whitish or ashy gray, varying from scaly to irregularly platy or blocky. It is slow-growing and may live up to 600 years. The leaves are alternate, simple, oblong to ovate in shape, pinnately veined with an evenly lobed margin, 10-18 cm long. The apex is rounded and the base is wedge-shaped. The leaves often has beautiful fall colours. USE: The acorns are edible, they are usually boiled to remove bitter tannins. It is planted as an ornamental tree because of its broad round crown, dense foliage, and purplish-red to violet-purple fall coloration. The wood is an important source of wood for furniture, veneer, panelling, flooring and also as high quality firewood. It has been used to make railroad ties, fenceposts, mine timbers, ships, and caskets. It is used for reforestation and it is a good cover and browse tree for wildlife. GROWING PERIOD: Perennial. COMMON NAMES: White oak. FURTHER INF: It can be found throughout most of eastern United States. grows on a wide range of soils and sites. It is found on podzols, gray-brown podzolic soils, brown podzolic soils, red and yellow podzolic soils, lithosols, planasols, and alluviums. The tree grows on both glaciated and non-glaciated soils derived from many parent materials. It is found on sandy plains, gravelly ridges, rich uplands, coves, and well-drained loamy soils. Growth is good on all but the driest, shallowest soils."
16275,Quercus chrysolepis,"DESCRIPTION: It is a rounded, spreading, evergreen shrub or tree usually reaching 5-20 m in height with an average maximum dbh. 0.8- 1.5 m. On very good sites it may reach op to 30 m in height. In open stands, the dense canopy may reach nearly to the ground, while in closed stands, crowns tend to be of smaller diameter and take up only the top one-third to one-half of the tree. It may live to at least 250 or 300 years of age. The bark is smooth to striped and the roots may reach to 7.3 m below the soil surface. The leaves are leathery and oblong. USE: It is, by volume, one of the most important California hardwoods. The wood is hard, stiff, and strong and can be used to make furniture, pallets, and attractive multi-colored paneling or veneer. It provides important habitat and feed for many animal species. It grows well on steep slopes which are prone to erosion and is an excellent soil stabilizer. It is planted as an ornamental and is well-suited for use in urban plantings. GROWING PERIOD: Perennial. COMMON NAMES: Canyon live oak. FURTHER INF: It grows on steep, rocky, often exposed slopes or ridges, in narrow canyon bottoms, sheltered coves, rock crevices, dry washes, and arroyos. It grows well on a variety of well-drained soils including fine-grained, gravelly sandy loams, or poorly developed skeletal soils. Best growth occurs on rich, moist soils of canyon bottoms. The tree is shade-tolerant when young."
9107,Quercus dilatata,SOURCES
9118,Quercus incana,SOURCES
9096,Quercus agrifolia,(26.07.02) E9096
9086,Pyrus pyrifolia,"BRIEF DESCRIPTION  A small, erect, sometimes spiny deciduous tree reaching 9-15 m in height. The fruit is a pyriform to subglobose pome, 2-3 cm in diameter in wild forms and up to 15 cm in cultivars, brown, reddish-brown or yellow in colour. USES  The fruit is eaten fresh, in fruit salads, canned, dried or candied. The timber can be used for furniture. GROWING PERIOD  Perennial. Fruits ripen 4-5 months after blossom. COMMON NAMES  Sand pear, Apple pear, Chinese pear, Japanese pear, Asian pear, Oriental pear, Nashi, Poire orientale, Apel jepang, Lai, Peras, Sali, Le. FURTHER INF  Scientific synonym: P. serotina, P. sinensis. Sand pear is native of northern-eastern and eastern Asia. Cultivars differ in thier chilling requirements, but generally it needs 250-1000 hours under 7°C to overcome the dormancy period. In the tropics overcast skies during the rainy season and drought reduce the chilling requirements. Protection against wind is important, especially for large fruited cultivars, since the fruit can be damaged even by rubbing against leaves. Frost during flowering and fruit causes considerable crop losses. Most pear cultivars require cross-polination to set good crops. During dormancy the tree is tolerant of drought and flooding. Average annual fruit yields in Japan are 25-40 t/ha and up to 45 t/ha have been obtained."
1832,Pyrus communis,"BRIEF DESCRIPTION  A deciduous tree reaching 4-10 m in height. USES  The fruit is eaten fresh, canned, or dried. It used for the manifacture og alcoholic and non alcoholic beverages. Pear wood is heavy, durable, and used for cutlery, turnery, and veneer. KILLING T  -2°C (mature fruit), -2.8°C (small green fruit), -3°C (fruit set), -3.5°C (flower and open buds), -9°C (breaking buds), -12°C (buds), -29 to -34°C (dormant tree). GROWING PERIOD  Perennial. Reaching first harvest after 3 years and with an economical life of about 20 years. COMMON NAMES  Pear, European pear. FURTHER INF  Pear is native of the region around the Caspian sea. Most pears require 600-900 or 1200-1500 hours below 7°C to break rest. It is best adapted to medium humidity and suffers form dry or strong winds. Most pear cultivars require cross-polination to set good crops."
355150,Pycnanthus angolensis,"DESCRIPTION: It is an evergreen tree reaching 25-40 m in height and 60-150 cm in trunk diameter, occasionally more, bole straight, cylindrical, without buttresses. Leaves 18-31 x 5-9 cm, usually with the margins nearly parallel, acuminate at apex, cordate at base, leathery. Fruits (often occurring within the flowers) ellipsoid or almost spherical drupe, 2.5-3.8 cm long and 1.9-3.2 cm in diameter, often in dense clusters at the base of the twigs, opening by 2 valves and exposing a solitary black seed with a bright red aril much branched at the apex. USE: Oil is extracted from the seeds and is used in making soap and as an illuminant. The seeds burn like candles. The timber is easily worked, and straight-grained, used for veneer peeling, panels, furniture frames, box-making and minor joinery. Bark decoction is an emeto-purgative and can act as an antidote to poisoning; help treat leprosy and, if pounded, used for stomachic. Sap acts as a syptic (arrests bleeding). Leaf and bark help to relieve toothache. Leaf decoction as a drink or enema for dropsy. Seed fat and probably leaf juice is used in treating thrush. Root infusion acts as an anthelmintic. It is planted as a shade for bananas, coffee and cocoa. GROWING PERIOD: Perennial. COMMON NAMES: African nutmeg. FURTHER INF: It is found in the moist lowland rainforests from West Africa to Uganda and Tanzania. The tree is mainly found in scattered fashion in the secondary formation of evergreen and semi-deciduous forests. When frequent in closed high forest it is usually an indicator of old secondary forest. It does not colonize in quantity but occurs as individuals in forest gaps and clearings. The boundaries of its natural range correspond to its minimum rainfall and a dry season of 3-5 months."
1824,Pueraria phaseoloides,"BRIEF DESCRIPTION  A vigorous twining and climbing, slightly woody, hairy legume, deep-rooting and rather slender. Its main stems are about 0.6 cm in diameter and may reach 5-6 m in length. These intertwine and may result in a tangled mass of vegetation 60-75 cm deep. Leaves are large and trifoliate, flowers deep purple and pods straight, or slightly curved, cylindrical, 7.5-8.5 cm long. USES  Used for pasture, hay and silage. GROWING PERIOD  Perennial herb. Seeds are planted at the beginning of the rainy season (April-May in Puerto Rico). Seedlings grow slowly for 3-4 months but once well-established, they grow rapidly and covers the ground in about 365 days. In Australia the plants flower 126-180 days after sowing. COMMON NAMES  Tropical kudzu, Puero, Krandang, Foea banga, Kudzu tropika, Singkamasaso, Bahay, Vaay, Pied, S'uak pied, Thua sian, paa, dau ma, Dau dai, Dau rung. FURTHER INF  Scientific synonyms: P. javanica, P. phaseoloides var. javanica, Dolichos phaseoloides. Tropical kudzu is native of the Malaysian, Indonesian region. It is well adapted to the wet tropics at elevations from sea level up to 2000 m. In the southern hemisphere the crop can be grown from equator to 18 or even 23°S. The plant may root down 1.5 m, which probably explain why it can continue to grow during dry periods. The main stems may extend to 5-6 m. Dry matter yields may be 4-10 t/ha, while the production of green fodder may be up to 30-50 t/ha."
1822,Pueraria lobata,"BRIEF DESCRIPTION  A variable, deep-rooted, herbaceous legume with a woody base and a viny habit growing up to 15-30 m long in a single season. USES  Used for soil conservation, soil improvement, cover, green manure, hay, and pasture and planted as an ornamental. The starchy tubers are used in oriental cooking. KILLING T  In the cotyledonal stage the plant may withstand -6°C, later aboveground parts are killed by frost and heavy frost kills the entire plant. GROWING PERIOD  Perennial. Growing from early spring until late autumn. Flowers in July-September in the United States. COMMON NAMES  Kudzu, Ko, Ko-hemp, Japanese arrowroot, Kudzu vine. FURTHER INF  Scientific synonyms: P. thunbergiana, P. hirtusa, P. triloba, Dolichos lobatus, Pachyrhizus thunbergianus. Kudzu is native of East Asia. Hay yields may varie between 1-4 t/ha. It has become a major weed in southeastern United States."
1829,Punica granatum,"BRIEF DESCRIPTION  A deciduous or evergreen shrub or small crooked tree reaching 2-6 m or sometimes up to 10 m in height, often much branched near the base. The leaves are lanceolate The fruit is a globose berry, 6-12 cm in diameter, with a leathery skin and yellow-green to black-violet in colour. USES  The fruits are used as a salad or table fruit and in beverages. The fruit skin contains tannin. Dried bark, roots, fruit rind, and seeds have medicinal properties and are also the source of tannin. The fruit rind is also a source of a dye. The tree can be grown as an ornamnetal. GROWING PERIOD  Perennial. The plant may begin to fruit 2-4 years from planting and the fruits ripen about 180 days after flowering. COMMON NAMES  Pomegranate, Rumman, Roma, Roman, Grenadier, Granada, Grenade, Granatapfel, Anar, Darimba, Delima, Julnar, Salebin, Talibin, Totum, Ph'iilaa, Thapthim, Phila, Bakoh, Lu'u, Thap lu'u, Roumamman-gloulnar, Rummani, Ximani, Ngukumaanga, Mbona wesilungu, Mkoma manga. FURTHER INF  Scientific synonym: P. nana. Pomegranate is native of Iran, Afghanistan and the Himalayas. It thrive where winters are cool and summers hot and dry with medium to low humidity, but it require plenty of water at the root. It can be grown at elevations up to 1600 m. Yields may be about 100-200 kg of fruit per fully developed tree per year, about 50-200 fruits per tree or up to 10 t/ha."
9065,Puccinellia tenuiflora,BRIEF DESCRIPTION
9049,Pterocarpus santalinus,"BRIEF DESCRIPTION  A small to medium-sized deciduous tree reaching a height of 10-20 m and a girth of 1-1.7 m. It usually has an erect bole and a rather dense rounded crown. USES  The wood and bark are sources of tannin. The hard, heavy wood can be used for carpentry and for fence posts. GROWING PERIOD  Relatively slow-growing perennial. Seeds are gathered in May-June and sown in July-September. In some areas the tree is only allowed to grow for 3 years before the dye is extracted. The tree mature and are cut at 100-120 years. In india, a coppice rotation of about 40 years is practised. COMMON NAMES  Red sandalwood, Lal chandan, Red sanders, Sanderswood, Calialur wood, Lal chandan, Errachandan, Rakta chandan, Chandana-maram, Yerra chandanam. FURTHER INF  Scientific synonyms: P. santalinoides. Red sandalwood is native of southern India. In southeastern India, it is found at elevations from 150-1000 m. It usually occur on dry hilly and often rocky ground."
9046,Pterocarpus marsupium,BRIEF DESCRIPTION
9045,Pterocarpus macrocarpus,BRIEF DESCRIPTION
9044,Pterocarpus lucens,"DESCRIPTION: It is a deciduous shrub or tree reaching 3-18 m in height.  Leaves alternate almost opposite, imparipinnate, petiole 6-20 cm long usually with 5-7 leaflets.  USE: Fresh leaves are used for sauces, as a vegetable and as feed for camels and goats. The wood is used as fuel and low quality timber. Bark extracts are used for the treatment of diarrhoea and dysentery, while leaves are used for abdominal problems. GROWING PERIOD: Perennial. COMMON NAMES: Barwood. FURTHER INF: Typical species of the Sudan-Sahel region, from Senegal to Sudan, Ethiopia, Central African Republic, Cote d‚Ivoire and Guinea. On dry sites it occurs as a monospecific bush. The species, which is associated with Combretum micranthum and Dalbergia melanoxylon, occurs in low-altitude woodlands. It also occurs on rocky hills with high rainfall or tall grass savannah. It is a protected plant in South Africa. It is frequently found on hills, stony, gravely soils and laterite, but prefers deep sandy soils."
1817,Pterocarpus indicus,"BRIEF DESCRIPTION  A semi-deciduous tree usually reaching a height of 15-20 m but it can be up to 35-40 m with a trunk diameter of up to 200-350 cm. It has a spreading crown of dark foliage and drooping branches often touching the ground. The tree tends to form a short bole. USES  The timber is used for light to heavy construction, joists, rafters, beams and interior finish. It is also used for fine furniture, panelling, musical instruments, high-grade cabinet work, interior joinery, billiard tables, decorative flooring, agricultural implements, veneer, etc. It withstand weathering, wearing and insect attacks and is used for bridges, piles, posts, railway sleepers and mine timber. The bark has medicinal properties and can be extracted for tannin. The flowers and very young leaves can be eaten. The tree is planted as shade for abaca and coffee crops and along roads and in yards. GROWING PERIOD  Perennial. Withstands dry seasons up to 6 months. COMMON NAMES  Malay padauk, Padauk, Narra, Naga, Nala, Antagan, Apalit, Asana, Bitali, Dungon, Laga, Hagad, Sagat, Tagga, Kamorag, Odiau, Balauning, Vitali, Sena. FURTHER INF  Scientific synonym: P. wallichii, P. zollingeri, P. papuanus. Malay padauk is belived to be native of the Malay Peninsula and Archipelago. It is adapted to flat, coastal plains behind mangrove swamps and sites along streams, at low to medium elevations. In Papua New Guinea, it is particularly common in valleys below 100 m in elevation. It is susceptible to fire, though it recuperates well and it may suffer in high winds."
9043,Pterocarpus erinaceus,"BRIEF DESCRIPTION  A medium sized deciduous tree up to 12-17 m or even 35 m. USES  The heartwood yields a dye and gum. The gum have medicinal properties. The wood can be used for fence posts, light constructions, and carpentry. The foliage provides forage for livestock. GROWING PERIOD  Perennial. Flowers in March in Nigeria and in August-January in Ghana. Fruits in December-January. COMMON NAMES  Senegal rosewood, African rosewood, Apepe, Madobia, Barwood, West African kino, Red barwood. FURTHER INF  Scientific synonyms: P. angolensis, P. echinatus. Senegal rosewood is native of tropical West Africa. Found in open forest and wooded savannah. This species together with Parkia biglobosa is said to be one of the main components of the remnants of the former dense Sudanian forest. Grows on shallow soils. Growth tends to be stunted on poor soils. It is termite resistant."
9042,Pterocarpus dalbergioides,"BRIEF DESCRIPTION  A medium-sized to large semi-deciduous or nearly evergreen tree with ascending branches, often a straight bole and buttresses reaching a height of 25-40 m. The girth may reach 6 m. USE  The timber is used for light to heavy construction, joists, rafters, beams and interior finish. It is also used for fine furniture, panelling, musical instruments, high-grade cabinet work, interior joinery, billiard tables, decorative flooring, agricultural implements, veneer, etc. It withstand weathering, wearing and insect attacks and is used for bridges, piles, posts, railway sleepers and mine timber. The bark has medicinal properties and can be extracted for tannin. The flowers and very young leaves can be eaten. GROWING PERIOD  Perennial. COMMON NAMES  Andaman redwood, Andaman padauk, Padauk, Chalanga-da, Da. FURTHER INF  Andaman redwood can be found on the Andaman Islands at elevations between sea level and 100 m. It is best adapted to damp conditions. The tree is shade tolerant in youth. (pH estimated by the compiler)."
9041,Pterocarpus angolensis,"DESCRIPTION: It is a deciduous tree reaching up to 30 m in height. USE: Elephant and kudu browse the leaves and the flowers are a source of honey. The heartwood makes high-quality furniture, as it is easily worked, glues and screws well and takes a fine polish. It shrinks very little when drying from the green condition, and this quality, together with its high durability, makes it particularly suitable for boat building, canoes and bathroom floors. The red gummy sap contains 77% tannin. Bark preparations are used to relieve stomach disorders, headaches, blood in the urine, earache and mouth ulcers. Root preparations are used as a cure for malaria, blackwater fever, diarrhoea, bilharzias, abdominal pains, asthma and tuberculosis. The tree is planted for erosion control and as an ornamental. It can fix atmospheric nitrogen. GROWING PERIOD: Perennial. COMMON NAMES: African teak, bloodwood, Rhodesian teak, sealing-wax tree, Transvaal teak, wild teak. FURTHER INF: It occurs in woodlands and sometimes as stunted trees in wooded grassland on mountain tops. In South Africa, it is usually found in the lowveld in woodland and bushveld in deep sandy soil and sometimes on hillsides. It is regarded as an indicator of well-drained soils. It is sensitive to frost and is reputed to be fire tolerant, making it an important species for enrichment planting in areas where fire cannot be excluded completely. Adaptable to red loams and deep sandy soils, but not coastal sands or black clays. Prefers soils whose physical characteristic permit water to rapidly drain down the soil profile, at least through the top 30 cm."
9029,Psoralea patens,GROWING PERIOD
1807,Psophocarpus tetragonolobus,"BRIEF DESCRIPTION  A herbaceous vine climbing by twining, typical trifoliate leaves, with white to purple flowers, tuberous roots, distinctive pods with four edges prolonged into thin wings, and round, hard seeds. USES  It is grown for its pods, seeds, tuberous roots, young leaves, shoots, and flowers. The pods are a minor source of protein and oil, while the seeds are good sources of protein and an oil taht is similar to soyabean oil and can be used for culinary purposes, illumination, and soaps. Seeds are also a source of an industrial mucilage. Expressed oil cakes are fed to livestock. Ripe seed can be eaten after parching. Roots are eaten as a vegetable. Flowers are fried and eaten. Plants are also grown for green manure, cover, and fodder. GROWING PERIOD  Short-lived perennial, normally grown as an annual. The first green podsare produced 50-80 days from sowing and harvesting may continue for a considerable time. The seeds may take up to 180-270 days to become mature. Mature tubers may be harvested from 120-240 days from sowing. COMMON NAMES  Winged bean, Goa bean, Asparagus pea, Four-angled bean, Manilla bean, Princess pea, Four-cornered bean, Mauritius bean, Amali, Batong-baimbing, Myanmar haricot, Calamismis, Chaudhaari-phali, Chavdhari-ghevda, Haricot dragon Pois aile, Pois carre, Calamismis, Sesquidilla,Flugelbogne, Shambe kayi, Dara-d ambala, Kachang belimbing, Kachang botor, Kachang kelisah, Too-a-poo, Tua pu, Chichipir, Kachang embing, Katjeper, Pe-myit, Pe-saung-s, Tjeepir bee-bas, Tjeetjeepir, Cigarrillas, Garbanso, Kalamismis, Pallang, Parupa-gulung, Princessea, Sabidokong, Segidilla, Sererella, Sigarilya, Sz-kok-tau. FURTHER INF  Winged bean is well adapted to the lowland humid tropics, although a dry period is favourable to fertilization and the production of mature pods. It can however be grown in the tropics at elevations up to 2100 m. Normally a daylength of 12 hours or less is required for flower initiation but some cultivars are daylength neutral. Itcan be grown between 29°N and 32°S. The species is probably indigenous to New Guinea and Southeast Asia. The plant require trellising. Yields of edible pods may be up to 25 t/ha, seed yields range from 0.7-4.5 t/ha, and yields of tuber 2-6 t/ha. Mentioned as a useful agroforestry species. Photosynthesis pathway is probably C3."
1804,Psidium guajava,"BRIEF DESCRIPTION  An evergreen shrub or small tree up to 3-10 m tall. The trunk is slender to 20 cm in diameter, frequently with low drooping branches and root suckers. Fruits are spherical to pyriform berries 3-8 or up to 13 cm in diameter. The skin color is yellowish green to orange. USES  The fruits rich in vitamine C can be eaten raw or used in the preparation of paste, jelly, preserves, and juice. Guava powder is made from the dehydrated fruits. The wood is used for tool handles, implements, fenceposts, and firewood. Mentioned as a useful agroforestry species. KILLING T  Frost may damage the tree, but it can sprout again from the ground. GROWING PERIOD  Perennial. Bear fruit after 2-3 years, is in full bearing at 7-8 years and with an economical life of 15-30 years, or even up to 40 years. Fruit mature about 120-150 days after flowering. It withstands 4-6 months of drought. COMMON NAMES  Common Guava, Lemon Guava, Xalxocotl, Goyave, Guajava, Guayabe, Guayaba, Goyavier, Amrud, Safari am, Goiaba, Guayabo, Araca guacu, Bayabas, Guayabas, Bagabas, Bayauas, Bayobo, Biabas, Gaiyabat, Gayabit, Geyabas, Kalimbahim, Tayabas, Guyabas, Araza-puita, Yaba, Mpera, Amrud, Pera, Koiya, Jumbu batu, Kuawa. FURTHER INF  Guava is native to tropical America. It can grow both in climates where there are long hours of full sunshine and under more tropical humid conditions with many clouds and heavy rainfall, but fruit quality is poor in areas of high rainfall or high relative humidity. It can be grown at altitudes from sea level to 1300-1800 m in the tropics, but commercially the crop should be grown below 800-1000 m. The seeds are spread by birds and in some places it has become a troublesome weed of pastures. Average yields of fruit from improved trees may be between 12-15 t/ha and 50 t/ha have been obtained. In India, 8-10 year old trees from seedlings may produce 400-500 fruits per year while grafted trees at the same age may produce 1000-2000 fruits."
9018,Psidium friedrichsthalianum,"BRIEF DESCRIPTION  A small tree reaching 6-10 m in height with dark reddish, wiry branchlets. Fruit a globose or ovoid berry, 3-6 cm long and yellow. USES  The fruit is edible but acid, it is used to make ale, jelly, jam and pies. The wood is fine-grained and durable. The tree is also grown as an ornamental. GROWING PERIOD   Slow-growing perennial. COMMON NAMES  Costa Rican guava, Wild guava. FURTHER INF  Scientific synonym: P. laurifolium. Costa Rican guava is native of Central America and can be grown up to medium altitude. It is usually found along streams or in swampy woods along the coast."
1803,Psidium cattleianum,"BRIEF DESCRIPTION  A bushy shrub or a small tree reaching 2-12 m in height. The fruit is a globose to obovoid berry, 2-4 cm long and red. USES  The fruits are eaten raw or prepared into jelly, jam, custards, sherberts, wine, etc. It is often planted as an ornamnetal hedge. KILLING T  May tolerate -4 to -6.5°C while dormant. GROWING PERIOD  Perennial shrub, that come into bearing 3-6 years from planting. COMMON NAMES  Strawberry guava, Cattley guava, Waiawi-'ula'ula, Wild guava, Purple guava. FURTHER INF  Scientific synonym: P. littorale, P. acre. Strawberry guava is native of lowland eastern Brazil. In Sri Lanka, it can be found at elevations between 700 and 1500 m and in the subtropics it can be grown between sea level and 300 m."
9001,Psathyrostachys juncea,SOURCES (P. juncea (Fisch.) Nevski)
8992,Prunus salicina,"BRIEF DESCRIPTION  A small deciduous shrub or tree reaching 6-10 m in height. The fruit is globose-ovoid, 3-7 cm in diameter, reddish to yellow in colour. USES  It is cultivated from its edible fruits, eaten fresh, sun-dried, or used in canning, jams, juice, wine and liqueur. The tree is often grown as an ornamental. KILLING TEMP  The tree is less winter hardy the P. domestica, but the open flowers are more cold resistant than P. domestica. GROWING PERIOD  Perennial. COMMON NAMES  Japanese plum, Ijas jepang, 'Man'luang, Tsi keu, Man. FURTHER INF  Scientific synonym: P. triflora. Japanese plum is native of China. It require 250-300 hours of winter chilling to overcome bud dormancy. It thrives in areas with hot summers and mild springs. In the tropics, it can be grown in seasonal climate at elevations between 1600-2300 m. Humid conditions during the ripening of the fruit are undesirable because they favour the development of brown rot. Late frosts may kill flowers and summer rains may lead to diseases. Annual fruit yields may be between 10-25 t/ha."
1796,Prunus persica,"BRIEF DESCRIPTION  A shrub or small deciduous tree reaching up to 8 m in height. The fruit is 3-8 cm in diameter, fleshy and yellow to red. USES  The fruit can be used fresh, canned, dried, or frozen. The tree is grown as an ornamental and mentioned as a useful agroforestry species. KILLING T  Opened flowers are killed by frosts and the tree may be killed at temperatures about -5°C. GROWING PERIOD  Perennial deciduous tree, that bear after 2-4 years and with an economic life of 8-12 years. Period per year about 300-330 days. COMMON NAMES  Peach, Nectarine, Brugnon, Pecher, Persik, Peras, Khai, Makmuan, Tho, Hung mon, Dao. FURTHER INF  Scientific synonym: Amygdalus persica, Persica vulgaris. Peach is native of Iran or China. It thrive best in areas with medium to low relative air humidity, but the trees must have continuous soil moisture during the growing season. Areas that regularly have late spring frosts are not suitable for peach production. The trees usually require 100-400 hours with temperatures less than 5-7°C to overcome the dormancy period, some varieties, however, require less winter chilling. It can be grown in tropical highlands in seasonal climate at elevations between 1200-2000 m and in the subtropics. The kernels are toxic. A bee population is needed for pollination. Humid conditions during the ripening of the fruit are undesirable because they favour the development of brown rot. Late frosts may kill flowers and summer rains may lead to diseases. Annual fruit yields may be between 10-25 t/ha."
8983,Prunus mume,"BRIEF DESCRIPTION  A shrub or small tree reaching up to 10 m in height, with a wide spreading crown and a deep root system. The fruit is globose, 2-3 cm in diameter, yellow or reddish-yellow. USES  It is cultivated from its edible fruits, eaten fresh, sun-dried, or used in canning, jams, juice, wine and liqueur. The tree is often grown as an ornamental. GROWING PERIOD  Perennial. COMMON NAMES  Japanese apricot, Boir, Foung, Phung, Mo'. FURTHER INF  Scientific synonym: Armenica mume. Japanese apricot is native of China, Japan, and probably also of the northern parts of Laos and Vietnam. It require a cold rest season with temperatures below 7°C to break bud dormancy. Late frosts may kill flowers and summer rains may lead to diseases. In the tropics best results are obtained in seasonal climate at elevations between 1200-2000 m, but the tree can also be grown under continuously cropping conditions at elevations between 900-1400 m. Annual fruit yields may be between 10-25 t/ha."
