CropID,SciName,Info
5571,Duboisia myoporoides,"BRIEF DESCRIPTION  A small tree reaching up to 14 m in height. The bark is corky and the wood light. The fruit is a small black globular berry. USES  The leaves can be used for there intoxicating effect. An infusion of the leaves are toxic to rats, dogs, cats, and frogs and in larger quantities to humans. Also poisonous to grazing animals. It contains a wide range of alkaloids. GROWING PERIOD  Perennial. COMMON NAMES  Corkwood. FURTHER INF  Corkwood is native of the eastern coast of Australia, New Guinea and New Caledonia. It is commonly found in coast near areas on the edges of forests and near creeks. It has a suckering habit especially after fires and the potential of becomming a weed. (pH estimated by the compiler)."
5534,Dovyalis caffra,"BRIEF DESCRIPTION  A small deciduous tree or shrub reaching up to 9 m in height, often with numerous sharp spines. The fruit is a subglobose berry, up to 4 cm in diameter and golden yellow. USES  Raw fruits are very acid and only eaten with much sugar. Prepared fruits are used in jams, lellies, sauces, etc. The plant makes a good hedge. GROWING PERIOD  Perennial. In the Mediterranean region and in the United States, the plants flower in April and May and ripen their fruit from August to October. Begins to bear 4-5 years after sowing. COMMON NAMES  Kei-apple, Key apple, Pommier-kei, Aberia, Umkokolo, Umkolo, English kei-apple. FURTHER INF  Kei-apple is native of the region around the Kei River in South Africa. It is well adapted to subtropical climates and to tropical highland conditions. It occurs in open bush and wooded grassland, often in Acacia woodland and frequently associated with termite mounds. The trees tolerate sea breezes and salt spray. In the Philippines it is grown above 800 m in altitude. It is drought resistant and somewhat frost resistant."
5531,Doryphora sassafras,"BRIEF DESCRIPTION  A tall tree reaching up to 42 m in height, while the trunk may reach 120 cm in diameter. The stem is usually relative straight and the crown quite small and compact. Sapwood pale, heartwood pale-yellowish grey or brown, with fine texture, usually straight grained, not very fissile due to its tendency for brittleness, fairly soft and light. USES  The wood is easy to work and takes a good finish. It darken on exposure and is resistant to termites but not very durable. It is used for small tool handles, interior linings and mouldings, cabinets and turnery. The wood peels well and the veneer is often used for corestock. GROWING PERIOD  Perennial. COMMON NAMES  Sassafras, Yellow sassafras, Golden deal. FURTHER INF  In Australia, the latitudinal range of the tree is 28-36°S and it occur at elevations between sea level and 1000 m. Sassafras can grow on a wide range of sites from plateau-like situations to moderate slopes and gullies."
363339,Donaldsonia stenopetala,(05.06.03) E363339
5523,Dodonaea viscosa ssp. angustifolia,"BRIEF DESCRIPTION  A dense, erect, multi-stemmed evergreen shrub or small tree usually reaching 1.5-5 m but may grow as tall as 8 m. USES  It is browsed by sheep, cattle, and goats. The wood can be used as fuel, and for engraving, turnery, and tool handles. It has medicinal properties and are used to control fevers, colic, venereal diseases, and as an anaesthetic. It can be planted to control unstable sand dunes, and for shade and shelter belts. GROWING PERIOD  Perennial. COMMON NAMES  Giant hopbush, Narrow-leaf hopbush, Broad-leaf hopbush, Sticky hopbush, wedge-leaf hopbush, Switchsorrel, Candlewood, Native hop, Akeake, Sand olive. FURTHER INF  The ssp angustissima occurs in southern Australia within the latitudinal range 23-38°S at elevations between sea level and 500 m. It is mainly found on sand dunes and sand plains, but has been known also to grow on rocky hills and rocky outcrops. It also occupies coastal sand dunes close to the foreshore. It is an aggressive coloniser that has the potential to become a weed especially in pasture areas. (pH estimated by the compiler)."
952,Dodonaea viscosa,"BRIEF DESCRIPTION  A spreading, dense or erect, multi-stemmed evergreen shrub or small tree usually reaching 1.5-5 m but may grow as tall as 8 m. USES  It is browsed by sheep, cattle, and goats. The wood can be used as fuel, and for engraving, turnery, and tool handles. It has medicinal properties and are used to control fevers, colic, venereal diseases, and as an anaesthetic. It can be planted to control unstable sand dunes, for shade and shelter belts, and as an ornamental. GROWING PERIOD  Perennial. COMMON NAMES  Giant hopbush, Narrow-leaf hopbush, Broad-leaf hopbush, Sticky hopbush, wedge-leaf hopbush, Switchsorrel, Candlewood, Native hop, Akeake, Sand olive. FURTHER INF  Following seven subspecies are recognised: ssp viscosa, ssp angustifolia, ssp angustissima, ssp Myanmarnniana, ssp cuneata, ssp mucronata, and ssp spatulata. Giant hopbush has a wide distribution in South and East Australia within the latitudinal range 10-44°S at elevations between sea level and 1000 m. It occurs in a wide range of topographical situations. It is an aggressive coloniser that has the potential to become a weed especially in pasture areas. (pH estimated by the compiler)."
5521,Dobera glabra,"DESCRIPTION: It is an evergreen shrub or tree up to 8-10 m high. The smooth, green, greyish-brown to dark grey bark is fissured in rectangular patches. Fruit greenish turning purple when mature, rough on the outside, shaped like a small egg, about 2 cm long and 1 cm wide, pointed at the end, with a white seed coated with a slimy red skin. USE: Fruits and seeds are edible, seeds need to be boiled for a long time before they can be eaten. Leaves are very palatable and browsed by all livestock. Wood used for small implements and fuel. It is often planted in villages as an ornamental and shade tree. GROWING PERIOD: Perennial. COMMON NAMES: mikah (Arabic), mkupa (Swahili). FURTHER INF: It occurs in thorn bushes or scrubs, on rocky hillsides and saline riverbeds. It mainly occupies the arid and semi-arid regions of Africa. In Kenya, D. glabra is found mainly in the northern coast and provinces. Trees are able to withstand short-term waterlogging."
5505,Dipteryx odorata,SOURCES (D. odorata (Aubl.) Willd.)
5503,Dipterocarpus turbinatus,BRIEF DESCRIPTION
5502,Dipterocarpus macrocarpus,"BRIEF DESCRIPTION  A medium-sized to tall tree reaching up to 48 m in height, with a cylindrical bole, branchless up to 15-20 m and up to 150 cm in diameter. Leaves broadly elliptical-oblong, usually 16-28 x 7-17 cm USES  The timber is used for medium to heavy constructions but it is not very durable in contact with the ground. When treated with a preservative the timber can also be used outdoors. Because of its resinous nature it is less suitable for flooring and woodwork exposed to the sun, or to be painted. It is used for veneer, plywwod, paper pulp and charcoal. An oleo-resin can be extracted and used as a coat for waterproofing paper, as a varnish for boats, walls and furniture. The oleo-resin and also the bark of the tree have medicinal properties. KILLING T  Tolerant to below 5°C. GROWING PERIOD  Perennial evergreen tree. In India flowers appear from June-July to November and the fruits ripen from January to March. COMMON NAMES  Hollong, Hullung, Keruing gunung, Palahlar minyak, Jati olat, Keruing gunong, Chhe: ti:el prenh, Yang-khuan, Tian kahon.  FURTHER INF  Scientific synonym: D. retusus, D. trinervis, D. pubescens. Hollong can be found at elevations between sea level and 610 m. It will withstand shade in the early stages. The tree is fire sensitive."
5501,Dipterocarpus indicus,SOURCES
5536,Dovyalis hebecarpa,"BRIEF DESCRIPTION  A dioecious shrub or small tree reaching 4-7 m in height, with spiny branches. Fruit a subglobose berry, up to 2.5 cm in diameter, maroon-purple and pubescent. USES  The fruits are mostly used for making preserves as the are often too sour and astringent to be eaten raw. GROWING PERIOD  Perennial. Begins to bear 3-4 years after sowing. COMMON NAMES  Ketembilla, Ceylon Gooseberry, Ketembillier, Groseillier de Ceylon, Quetembila. FURTHER INF  Ketembilla is native of Sri Lanka and India. It is grown throughout tropical Asia, particularly India and Sri Lanka. It prefer a high air humidity and it require a good supply of warter during fruit development."
5500,Dipterocarpus gracilis,"BRIEF DESCRIPTION  A tall tree reaching a height of 40-50 m, the bole often branchless for 30 m or more, cylindrical and with a girth of up to 6 m, buttresses small to large, rounded. USES  The timber is used for medium to heavy constructions but it is not very durable in contact with the ground. When treated with a preservative the timber can also be used outdoors. Because of its resinous nature it is less suitable for flooring and woodwork exposed to the sun, or to be painted. It is used for veneer, plywwod, paper pulp and charcoal. An oleo-resin can be extracted and used as a coat for waterproofing paper, as a varnish for boats, walls and furniture. The oleo-resin and also the bark of the tree have medicinal properties. GROWING PERIOD  Perennial. COMMON NAMES  Dhali garjan, Sil garjan, Keruing kesat, Keruing keladan, Wuluk bulan, Damar kacawai, Keruing kesat, Keruing kesugoi, Pannau, Aganan, Lalian, Kanyin, Kanyin-ni, Yang-sian, Yang-daeng, Yung-hua-waen. FURTHER INF  Scientific synonym: D. pilosus, D. marginatus and D. vernicifluus. Dhali garjan occurs in Bangladesh, Myanmar, Andaman Islands and parts of India. It is usually found on hills but can also grow in more flat country at elevations between sea level and 800 m. It can withstand shade in youth. Yields are about 30-60 m3/ha/year. (pH estimated by the compiler)."
5499,Dipterocarpus costatus,"BRIEF DESCRIPTION  A slow growing medium sized to tall tree reaching a height of 25-40 m, bole branchless for up to 20 m, with a girth of 2.5-3.5 m and no buttresses. USES  The timber is used for medium to heavy constructions but it is not very durable in contact with the ground. When treated with a preservative the timber can also be used outdoors. Because of its resinous nature it is less suitable for flooring and woodwork exposed to the sun, or to be painted. It is used for veneer, plywwod, paper pulp and charcoal. An oleo-resin can be extracted and used as a coat for waterproofing paper, as a varnish for boats, walls and furniture. The oleo-resin and also the bark of the tree have medicinal properties. GROWING PERIOD  Perennial. COMMON NAMES  Dulia garjan, Keruing bukit, Kanyin in, Kanyin po, Kanyin-ywet-the, Chhe: ti:el bangku:ey, Chhe: ti:el ni:eng daeng, Nha:ng de:ng, Yang-pai, Yang-khao, Yang-kabueang. FURTHER INF  Dulia garjan occurs in Bangladesh, Myanmar and on the Andaman Islands. It is found on flat land as well as on undulating country, slopes and hill tops at elevations up to 1200 m. The tree requires shade in youth. Wood production may be 20-40 m3/ha/year."
5498,Dipterocarpus alatus,"BRIEF DESCRIPTION  A medium-sized to tall evergreen tree reaching a height of up to 45-55 m and a girth of 4-5 m. The bole is often straight, cylindrical and about 20-30 m tall. USES  The timber is used for medium to heavy constructions but it is not very durable in contact with the ground. When treated with a preservative the timber can also be used outdoors. Because of its resinous nature it is less suitable for flooring and woodwork exposed to the sun, or to be painted. It is used for veneer, plywwod, paper pulp and charcoal. An oleo-resin can be extracted and used as a coat for waterproofing paper, as a varnish for boats, walls and furniture. The oleo-resin and also the bark of the tree have medicinal properties. GROWING PERIOD  Perennial. COMMON NAMES  Hairy-leafed apitong, Dulia garjan, Gurjan, Apinau, Ayamban, Chhe: ti:el bangku:ey, Chhe: ti:el ba:y, Chhe: ti:el tuk, Nha:ng, Nha:ng kha:w, Yang-na. FURTHER INF  Scientific synonym: D. philippinensis. Gurjan can be found in Bangladesh, Myanmar and on the Andamans Islands at elevations between sea level and 450 m. It is typically found on alluvial soils along the banks of large fresh water streams, along the bottom of ridges, in valleys and in moist and swampy areas. The tree can in the early stages persist under heavy shade for several years. It is sensitive to fire and high winds. Yields may be 30-60 m3/ha/year."
5485,Diploglottis cunninghamii,"BRIEF DESCRIPTION  A medium sized tree up to 20 m in height, while the trunk may reach a diameter of 75 cm. The bole is often fluted at the base, usually almost straight. The crown is often umbrella shaped. Sapwood pale, heartwood light-coloured, darker toward the centre, hard and close grained. USES  The wood is used for flooring and case making. GROWING PERIOD  Perennial. COMMON NAMES  Tamarind. FURTHER INF  Scientific synonym: D. austalis. In Australia, the tree occurs naturally within the latitudinal range of 26-35°S at altitudes between sea level and 1000 m. Tamarind can be found in a wide range of sites from valley sides to gullies and plateaux."
5479,Diplachne fusca,"BRIEF DESCRIPTION  A soft, glabrous, herbaceous and erect grass growing up to 150 cm tall, with 15-30 cm long and 1-2 mm wide, usually more or less inrolled leaf-blades. USES  Very palatable and used for pasture. GROWING PERIOD  Summer-growing perennial or biennial grass. COMMON NAMES  Brown beetle grass, Brown-flowered swamp grass, Black swamp grass, Bus Lukh, Aasse, Brakvleigras. FURTHER INF  Scientific synonyms: D. capensis, D. livida, D. pallida, Festuca fusca, Leptochloa fusca, L. neuroglosse, Trioda ambigua, Uralipsis fusca, U. drummondii. Brown beetle grass is common on low, wet ground and in brackish swamps and is always found in or near water."
5474,Diospyros virginiana,"DESCRIPTION: A small to medium-sized dioecious, deciduous tree reaching 12-21 m in height with a round-topped crown. In forest stands the stem may be straight, tall, and slender. USE: The seeds and fruits of common persimmon are generally low in crude protein, crude fat, and calcim, but high in nitrogen-free extract and tannin. The wood is hard, smooth, and even textured. It is used for turnery, plane stocks, veneer, golf club heads, and occasionally low-grade lumber. It sends down a deep taproot which makes it a good species for erosion control. The unripe fruit and inner bark are sometimes used in the treatment of fever, diarrhea, and hemorrhage. Ink can also be made from the fruit. The tree is sometimes planted as an ornamental. The flowers are used in the production of honey GROWING PERIOD: Perennial tree. COMMON NAMES Persimmon, Common persimmon, American persimmon. FURTHER INF: Persimmon originated in southern and central United States. It grows on a wide variety of sites but grows best on terraces of large streams and river bottoms.  It grows best on alluvial soils such as clays and heavy loams. In the Mississippi Delta, usual sites are wet flats, shallow sloughs, and swamp margins.  In the Midwest it grows on poorly drained upland sites, but growth there is very slow."
5465,Diospyros melanoxylon,"DESCRIPTION: It is an evergreen, semi-evergreen or deciduous tree or shrub up to 25 m, and 1.9 m girth. The bark is pelican in colour, exfoliating in rectangular scales. The primary root is long, thick and fleshy at first, afterwards woody, greyish, often swollen in upper part near ground level. Leaves opposite or alternate and coriaceus, up to 35 cm long. USE: The fruits and powdered seeds are sold in local markets and eaten. Leaves are used as fodder and wood as timber and fuel. The seeds can be intoxicating; they have been prescribed in India as a cure for mental disorders, nervous breakdowns and palpitations of the heart. The fruits have a cooling and an astringent effect. Dried flowers are reportedly useful in urinary, skin and blood diseases. The bark is astringent; its decoction is used in diarrhoea. It is often found along field boundaries. GROWING PERIOD: Perennial. COMMON NAMES: Tendu, Balai, Tumki. FURTHER INF: It is shade tolerant in youth but later it demands light. It is drought and frost hardy but sensitive to waterlogging. It is normally found in a dry deciduous forest. Common throughout India. It is a widely distributed and tolerant species regarding soil requirements. It grows on poor denuded soils, hot and dry hill slopes, stony soils with quartzite, shale and sandstone, and also heavy clays. It however attains best growth and development on loose, porous soils in cool and moist sheltered valleys where it tends to be gregarious."
5466,Diospyros mespiliformis,Habitat
5464,Diospyros malabarica,"BRIEF DESCRIPTION  A small to medium-sized evergreen tree reaching 15-35 m in height with a trunk up to 70 cm in diameter. The trunk is often fluted with smooth or rough and scaly bark, crown conical with spreading branches, leaves leathery, dark green, 7-32 cm long, flowers creamy white and fragrant, and fruit globose, about 5-7.5 cm in diameter. USES  Unripe fruits and leaves are used to dye cloth black and for tanning nets and sometimes hides. The tannin also has medicinal properties. In India, the gum from the fruits is used to preserve the bottom of boats, to caulk seams and as a glue in book binding. The fully ripe fruit is edible. The wood is used for cabinet work, furniture and handicrafts. The tree can be planted as an ornamental. GROWING PERIOD  Perennial. COMMON NAMES  Malabar ebony, Culiket, Kledung, Komoi, Kumun, Plab, Tako suam, Dangkao khmaoch, Kua namz, Hnang heewx, Land dam, Tako thai, Tako suan, Phlap, Gab, Kala tendu, Timburi, Kusharta, Niti tumiki. FURTHER INF  Scientific synonym: D. embryopteris, D. peregrina. Malabar ebony occur in India and South-East Asia. It is often found in shade and wet sites near streams in the forest, up to 500 m in elevation. (pH and TEMP estimated by the compiler)."
945,Diospyros kaki,"BRIEF DESCRIPTION  A small slow growing, shrubby, deciduous tree reaching 6-15 m in height, with a short, crooked trunk and a branched crown. The leaves are ovate-orbicular to elliptic, 5-25 cm long and the fruits are quadragular-blobose berries, resembling a tomato, yellowish-green to red. USES  The soft ripe fruits can be eaten fresh or be processed into ice-cream, jam, jelly, etc. Some astringent cultivars can be made into a dried product, not unlike dried figs. Kaki-tannin is used for cloth, paper, rice wine and it has medicinal properties. KILLING T  The dormant tree may not survive -18°C. GROWING PERIOD  Perennial. It may begin to fruit four years after planting. Fruits mature about 7 months after bloom. COMMON NAMES  Kaki, Kaki persimmon, Persimmon, Japanese persimmon, Chinese persimmon, Oriental persimmon, Plaqueminier, Raquemine, Kesemek, Buah kaki, Buah samak, Tonloep, Phlap chin, Thi, Hong. FURTHER INF  Kaki most probably originated in China. It is not successful in the moist tropical lowlands, but can be grown at elevations above 1000 m. The tree does not require high relative air humidity but irrigation is needed in regions with rainless summers. Sheltered sites are important to prevent wind damaging the tender young foliage and to prevent blemishes occurring on the fruit. The tree have some winter chilling requirements to overcome the dormancy period. Annual fruit yields may be about 220 fruits per tree or 20-50 t/ha from 8-year-old orchards."
2263,Diospyros digyna,"BRIEF DESCRIPTION  Small to medium-sized evergreen tree reaching 10-25 m in height, with a dominating trunk, bearing pseudo-whorled tiers of slender spreading branches. Leaves elliptic-oblong to oblong-lanceolate, 10-30 cm long and fruits flattened globose to slightly lobed berry, 5-15 cm in diameter, dark olive-green. USES  The fruits are eaten when fully ripe and soft, or made into a drink be blending with citrus, vanilla, or other flavours. It is also used in ice-cream, cakes, and liqueurs. Unripe fruit can be used as fish poison. The wood can be used for cabinetwork. Bark and leaves have medicinal properties. KILLING T  Young plants will not tolerate frost, while older plants are more frost-hardy and may tolerate -1 to -2°C. GROWING PERIOD  Perennial. Bear and mature fruit 5-6 years after sowing. In Mexican lowlands the tree flowers in March and fruits in July to September. COMMON NAMES  Black sapote, Black persimmon, Barbacoa, Barbaquois, Bois d'ebene, Bois negresse, Sapote noir, Black apple, Black mast, Ebenholzbaum, Essbare hersimanfrucht, Ebeno agrio, Guayabota, Matasano de mico, Zapote de mico, Zapote preto, Ebano, Zapte negro. FURTHER INF  Scientific synonym: D. nigra, D. ebenaster, D. brasiliensis. Black sapote is believed to be native of Mexico and Guatemala. It is  common in Mexico, where it can be found at elevations between sea level and 2000 m, though it is most common below 600 m. It is not resistant to drought."
5429,Dioscorea trifida,"BRIEF DESCRIPTION  A climbing vine with spineless stems reaching up to 3 m or more. The leaves are about 25-30 cm in length with 10-15 cm long winged petioles. The tubers are variable in size and shape, often spherical or club-shaped, usually 15-20 cm in length and 6-8 cm in diameter. USES  The tubers are used as a baked or cooked vegetable. GROWING PERIOD  Perennial vine, tubers generally mature in 280-330 days from sowing or planting. COMMON NAMES  Cush-cush yam, Indian yam, Cousee-couche, Bell yam, Cara doce, Cara momosa, Name de la India, Name morado Name vino, Name ycampi, Maona, Yampi, Aja, Aje, Mapuey, Couche couche. FURTHER INF  Mentioned as a useful agroforestry species. The yield is about 15-20 t/ha."
942,Dioscorea rotundata,"BRIEF DESCRIPTION  A vine with a cylindrical stem, twining to the right, usually spiny and with  dark glossy green leaves. Tubers usually weigh 2-5 kg, on good sites they can be up to 10 kg and 20-25 kg have been recorded. USES  It is grown for its edible tubers. The tubers are however hard and unpalatable if harvested prematurely. GROWING PERIOD  Perennial vine, tuber reach maturity in 180-300 days from planting. COMMON NAMES  White yam, White Guinea yam, Guinea yam, Eight months yam, Common yam, Eboe yam, Name Guieno blanco, Name blanco. FURTHER INF  Scientific synonyms: D. occidentalis, D. cayenensis. Tubers have a definite dormant period. The species is indigenous to West Africa. Mentioned as a useful agroforestry species."
5408,Dioscorea opposita,"BRIEF DESCRIPTION  A woody plant with spineless stems climbing to a height of 3 m. The leaves are 4-8 cm in length. The tubers are club or spindle-shaped, up to 1 m in length, growing in a vertical direction. USES  The underground tubers are cooked like potatoes, often after slicing or grating and boiling. The plant is often grown as an ornamental but escapes easily and can be come a weed in waste areas. GROWING PERIOD  Perennial vine, tubers may be harvested 160-180 days from sowing. COMMON NAMES  Chinese yam, Chinese potato, Cinnamon vine, Igname de Chine, Name de Chino. FURTHER INF  Scientific synonym: D. batatas. Chinese yam is native of China. Optimum daylengths for both tuber and bulbil formation are 10-11 hours. Yields may be in the region of 4-6 t/ha."
5387,Dioscorea floribunda,SOURCES (D. floribunda Mart. & Gal.)
939,Dioscorea esculenta,"BRIEF DESCRIPTION  A herbaceous, spiny vine reaching a length of up to 3 m, often with purple colouration at the base. The leaves are smooth, up to 12 cm long and 15 cm wide. Flowers are rarely formed. The tubers are oval, up to 20 cm long and 6-8 cm in diameter, and each plant may produce 5-20 tubers. The flesh is yellow or white and the average tuber weight may be 0.25-1 kg. USES  The tubers are cooked as a vegetable. GROWING PERIOD  Perennial. Cultivated tubers reach maturity in 200-365 days, while wild tubers may require 2-20 years. COMMON NAMES  Lesser yam, Asiatic yam, Potato yam, Chinese yam, Lesser asiatic yam, Igname des blancs, Kangar, Karen potato, Potato yam, Sasniali, Sathni, Silakandom, Kodi, Ubi torak, Apali, Tongo, Trident yam, Tugi, Tugue, Tungo, Taitu, Taitukava, Ufi lei, Diba, Hausa potato, Name asiatica, Name azucar, Name chino, Name papa, Name pequeno. FURTHER INF  Scientific synonyms: D. aculeata, D. fasciculata, D. sativa, Onchus esculentus. Lesser yam is indigenous to South-East Asia. Latitudinal range is 23°N to 20°S. Optimum growth is obtained from plants grown in hot climates, and yields from plants grown at elevations up to 500 or even 900 m are generally good. Tubers have a short period of dormancy and do not store well. Yields up to 25-35 t/ha have been recorded, in West Africa average yields are 7-20 t/ha. Mentioned as a useful agroforestry species."
5382,Dioscorea dumetorum,"BRIEF DESCRIPTION  A climbing vine with robust, spiny stems reaching up to 6-8 m in length. The leaves are trifoliate with ovate leaflets, 12-15 cm long and 6-9 cm wide. The underground tubers may be single or in a cluster weighing several kg with white, pale or dark yellow flesh. USES  The tubers should be thoroughly soaked in water to remove the toxic constituents. They are used as boiled vegetable. GROWING PERIOD  Perennial vine, tubers normally mature in 240-300 days from planting. COMMON NAMES  Bitter yam, African bitter yam, Cluster yam, Three-leaved yam, Trifoliate yam, Esuri yam, Name amargo. FURTHER INF  Scientific synonyms: D. daemona, D. triphylla. Bitter yam is indigenous to tropical Africa. It is mainly found in West Africa, primarily eastern Nigeria. It can be grown from sea level up to 1500 m of elevation in the tropics in both dry and humid areas."
5374,Dioscorea composita,SOURCES
5369,Dioscorea cayenensis,"BRIEF DESCRIPTION  A vine with a 10-12 m long, cylindrical, spiny stem and broad leaves. The tuber flesh is usually yellow. USES  The tubers are baked, boiled, roasted, fried, or used raw as a salad vegetable. GROWING PERIOD  Perennial vine, tubers are harvested from 280-350 days after planting and harvesting may continiue for up to 3 years. COMMON NAMES  Yellow yam, Guinea yam, Yellow Guinea yam, Twelve months yam, Igname guineo, Igname jaune, Igname pays negre, Hame amarillo, Name Guinea, Affun yam, Attoto yam, Cara de para, Congo amarillo, Mapuey morado, Name negro, Affoo, Affou, Cut-and-come-again yam, Yam a tout tan. FURTHER INF  Most culitvars require only a very short dormant period. The species is indigenous to West Africa. It is not as highly regarded as D. rotundata but it is hardier and higher yielding."
938,Dioscorea bulbifera,"BRIEF DESCRIPTION  A climbing, glabrous vine, with stems up to 10 m in length, producing aerial tubers or bulbils in the leaf axils. The bulbils are large, liver-shaped, about 0.5-1.2 kg, succulent, rounded, 8-10 cm in length and 5 cm in diameter, with grey or brown skin and white or pale yellow flesh. Leaves simple, pale green and up to 30 cm in length. USES  The bulbils are prepared like yams. They should be thoroughly cooked or roasted to destroy toxic constituents which include the alkaloid dioscorine. The underground tubers of the plant are hard, bitter, and unpalatable. GROWING PERIOD  Perennial vine, bulbils are normally produced 140-180 days after planting, exceptionally after 90-120 days. Harvest continue up to 300 days. COMMON NAMES  Potato yam, Air potato, Aerial yam, Bulbil-bearing yam, Ycam, Pousse en l'air, Name de Gunda, Gaithi, Ratuli, Oobi Singapore, Ubi atatus, Man nok, Kattala, Banalu, Bayag-toro, Ubi-ubihan, Kasiena, Khoinga, Akam, Akom, Danda yam, Batata de Rama, Cara de aire, Cara de Espinho, Cara de Sapateiro, Name del aire, Name Congo, Name Criolo, Name de Mata, Papa Caribe, Papa del aire, Acom, Otaheite potato. FURTHER INF  Scientific synonyms: D. crispata, D. heterophylla, D. latifolia, D. oppositifolia, D. papilaris, D. pulchella, D. sativa, D. sylvestris, D. tunga, D. violacea, Helmia bulbifera. Cultivars vary in dormancy requirements. There are two forms of potato yams, the Asian and the African. Yields of bulbils vary between 2-15 t/ha, with an average yield about 3-5 t/ha."
936,Dioscorea alata,"BRIEF DESCRIPTION  It has a thin, twining, winged but spineless stem, broad leaves, and a shallow fibrous root system. The vine may reach a lenght of 2-30 m. Tubers usually weigh 5-10 kg but up to 60 kg have been recorded. USES  The roots are baked, boiled, roasted, fried, or used raw as a salad vegetable. The roots are a good source of carbohydrates. GROWING PERIOD  Perennial, if cultivated tubers may be harvested (220-240)-300 days from planting. The tubers have a dormancy period of 120-160 days. COMMON NAMES  Greater yam, Yam, White yam, Winged yam, Water yam, Ten months yam, Water yam, Asiatic yam, Igname, Igname de Chine, Name, Kachil, Katula, Ratula, Sakourou,Khanulu, Ubi kemali, Ovy, Uwi, Obbi, Oewi, Oowi kelapa, Ubi. FURTHER INF  Scientific synonyms: D. atropurpurea, D. purpurea, D. sativa, D. vul- garis, D. javanica. Greater yam can be grow in the tropics at elevation between 15-1000 m, although some cultivars have been reported to thrive at elevations up to about 2500 m. The common latitudinal range is 23°N to 20°S. It can grow in both dry and humid areas. A daylength of less than 12 hours is required for tuberization, but daylengths longer than 12 hours are necessary for adequate vine development. The species is indigenous to South-East Asia. Yields between 7-25 t/ha have been recorded. Mentioned as a useful agroforestry species."
5350,Dimocarpus longan var. malesianus,"BRIEF DESCRIPTION  A small to medium-sized tree usually reaching 10-20 m in height. The fruits are globular to slightly oblong and smooth to warty. USES  The fruits are mainly eaten fresh. GROWING PERIOD  Perennial. COMMON NAMES  Mata kucing, Isau, Sau, Kakus, Buku, Ihau, Medaru. FURTHER INF  Scientific synonym: Nephelium malaiense, Euphoria cinerea, E. malaiensis, E. gracilis. Mata kucing can be found all over Indo-China and Malesia, with the greatest variation in Borneo. It thrives in the humid tropical lowlands near sea level within the latitudinal range 10°N-S. It can be found in areas with a relative humidity from 65-95%. The tree mainly occurs in the understorey in primary or sometimes secondary forests."
5349,Dimocarpus longan var. longan,"BRIEF DESCRIPTION  A small to medium-sized tree usually reaching 10-20 m in height, sometimes buttressed and with a 2-4 m deep root system. The fruits are broad-ellipsoid to globular, yellow-brown and 1-3 cm in diameter. USES  The fruits are mainly eaten fresh, but the are also used in canning industries. The fruits can also be dried and used to prepare a refreshing drink. A liqueur is made by macerating the logan flesh in alcohol. The seeds are used as a shampoo. Both the seeds and the fruit flesh have several medicinal uses. The timber is fairly hard and useful. KILLING T  Young trees are frost tender, and mature trees will only tolerate -3 to -5°C for few hours. GROWING PERIOD  Perennial tree. Begins to bear 4-5 years after sowing. Economical life about 25 years. COMMON NAMES  Longan, Longane, Longanier, Lungan, Longyen, Lengkeng, Lamyai, Lingeng, Oeil de dragon, Kyet mouk, Mien, Lam nhai, Nam nhai, Lamyai pa, Nham. FURTHER INF  Scientific synonym: Euphoria longana, Nephelium longana, Dimocarpus longan. Longan is native of southern China, Myanmar and perhaps also southwestern India and Sri Lanka. It can be grown at elevations up to 1500 m in southwestern India, up to 900 m in Giava and up to 1300 m in Bengala. It needs chilling temperatures of about 7-12°C, or a 2-3 months period with temperatures about 15-22°C and a short dry period to stimulate flowering. From fruit set and onwards night temperatures should not be above 20-25°C. In Thailand trees yield from 1-6 t/ha or up to 120 kg per tree, but large trees may yield up to 200-300 kg. Mentioned as a useful agroforestry species."
5343,Dillenia pentagyna,SOURCES
932,Dillenia indica,SOURCES
5340,Dillenia aurea,SOURCES
5333,Digitaria milanjiana,"BRIEF DESCRIPTION  A stloniferous grass reaching 60-120 cm in height with erect culms and long leaf-blades.  USES  Very palatable, used for silage and for pasture but will not withstand to heavy grazing. Also used as ground cover for erosion protection and nematode control in bananas. GROWING PERIOD  Perennial grass. In Florida it flowered after 79-96 days at a daylength of 14 hours and in 132-151 days at 11 hours. COMMON NAMES  Milanje finger grass, Woolly finger grass, Digit grass, Ya mardi digit. FURTHER INF  Latin synonym: D. swynnertonii, D. endlichii, D. setivalva, D. mombasana, D. polevansii ssp. peterana. Milanje finger grass is native of southern Africa. It can be found at elevations between sea level and 2000 m and is common in woodland, thickets, disturbed areas and abandoned cultivation. It is drought resistant but severely affected by fire. Dry matter yields may be between 5-25 t/ha."
5329,Digitaria exilis,"BRIEF DESCRIPTION  An erect, free-tillering grass and cereal crop reaching a height of about 45 cm. USES  The small grain contains about 80% carbohydrates and 10% protein. It is made into porridge, ground and mixed with other cereals, or used in the brewing of beer. The straw can be used as fodder. GROWING PERIOD  Annual. Reach maturity in 90-130 days depending on culitvar. The crop is sown during June and July, and harvested in September and October. COMMON NAMES  Hungry rice, Fonio, Fundi, Acha. FURTHER INF  Hungry rice is considered native of West Africa, and is grown throughout the savanna areas from Senegal to Cameroun. Yields vary from 150-800 kg/ha, but over 1 t/ha have been recorded."
